
6	problemas inversos
6	processamento da linguagem natural
6	processos de colisao e interacoes de atomos e moleculas
6	processos perceptuais e motores
6	produtos naturais
6	propriedades de transportes de materia condensada nao eletronica
6	propriedades fisicas das rochas
6	propriedades fisicas dos metais e ligas
6	realidade aumentada
6	recobrimentos
6	recursos hidricos
6	relacoes internacionais bilaterais e multilaterais
6	sismologia
6	software livre
6	tecnicas de analise e avaliacao urbana e regional
6	tecnologia de produtos de origem animal
6	virologia
5	agentes inteligentes
5	aproveitamento de energia
5	artificial intelligence
5	automacao
5	bioetica
5	biotecnologia
5	cinetica e teoria de transporte de fluidos propriedades fisicas de gases
5	cirurgia proctologica
5	controladoria
5	controle de processos industriais
5	controle estatistico da qualidade
5	corrosao
5	criminologia
5	desenvolvimento de sistemas
5	dinamica nao linear e caos
5	doencas parasitarias de animais
5	educacao
5	educacao ambiental
5	energia de biomassa
5	epidemiologia
5	estatistica aplicada
5	estatistica experimental
5	estudos de atomos e moleculas especiais
5	fadiga
5	fotogeografia fisico ecologica
5	fotointerpretacao florestal
5	gastroenterologia
5	gerencia de redes
5	gestao de projetos
5	gravimetria
5	informacao quantica
5	logicas nao classicas
5	manejo florestal
5	materiais e dispositivos supercondutores
5	metodos de concentracao e enriquecimento de minerios
5	microbiologia agricola
5	mineracao de textos
5	mineralogia
5	movimento da agua do mar
5	neurocirurgia
5	papeis e estruturas sociais individuo
5	pirometalurgia
5	planejamento estrategico
5	politica e legislacao florestal
5	politicas publicas
5	processos cognitivos e atencionais
5	processos estocasticos
5	processos simplificados de tratamento de aguas
5	producao de mudas
5	projetos de embarcacoes nao convencionais
5	propriedades mecanicas e acusticas da materia condensada
5	protecao florestal
5	proteinas
5	psicobiologia
5	qualidade de energia
5	reacoes especificas e fenomiologia de particulas
5	redes complexas
5	redes de sensores sem fio
5	redes opticas
5	redes sem fio
5	separacao
5	sistemas complexos
5	sistemas multi agentes
5	sistemas tutores inteligentes
5	supercondutividade
5	tecnicas de planejamento e projeto urbanos e regionais
5	tecnicas de processamento estatistico matematico e computacional em psicologia
5	teoria da arquitetura
5	teoria da classificacao
5	teoria geral de planejamento e desenvolvimento curricular
5	teoria sociologica
5	tolerancia a falhas
5	traducao
4	administracao de sistemas de informacao
4	aerodinamica de aeronaves espaciais
4	aeroportos projeto e construcao
4	alergologia e imunologia clinica
4	algoritmos evolucionarios
4	algoritmos paralelos
4	alimentos
4	amostragem
4	analise de imagens
4	analise de series temporais
4	analise do discurso
4	analise do processo decisorio
4	analise funcional nao linear
4	analise institucional
4	analise sensorial de alimentos
4	analise teorica e experimental de estrutura
4	anatomia e identificacao de produtos florestais
4	anestesiologia
4	antropologia educacional
4	arquitetura de computadores
4	biocombustiveis
4	biometria
4	campos de coordenacao
4	capacidade de vias de transporte
4	cartografia
4	cirurgia cardiovascular
4	cirurgia geral
4	cirurgia otorrinolaringologica
4	compatibilidade eletromagnetica
4	computacao ubiqua
4	contabilidade e financas publicas
4	controle de sistemas dinamicos
4	dinamica estrutural naval e oceanica
4	ecofisiologia vegetal
4	endocrinologia
4	engenharia de conhecimento
4	ensino de ciencias
4	equipamentos de beneficiamento de minerios
4	estados eletronicos
4	estimacao de estado
4	estrategia
4	financas
4	fisica de reatores
4	florestamento e reflorestamento
4	galaxias
4	genetica e melhoramento florestal
4	genetica molecular
4	genomica
4	geologia estrutural
4	geomatica
4	gerencia de redes de computadores
4	historia do brasil republica
4	inclusao digital
4	inf sobre atomos e moleculas obtidos experimentalmente instrumentacao e tecnicas
4	informatica industrial
4	informatica medica
4	instalacoes hidraulico sanitarias
4	instituicoes monetarias e financeiras do brasil
4	inteligencia artifical
4	inteligencia artificial aplicada a educacao
4	interacao homem computador
4	interface homem maquina
4	jornalismo especializado comunitario rural empresarial cientifico
4	lavra de mina subterranea
4	logica nebulosa
4	machine learning
4	matematica intervalar
4	materiais compositos
4	materiais compostos
4	matrizes e ferramentas
4	medicina nuclear
4	medidas magneticas
4	meio ambiente
4	mercados de energia eletrica
4	meteorologia dinamica
4	meteorologia fisica
4	metodo dos elementos finitos
4	metodologia cientifica
4	metodologia instrumentacao e equipamento em psicologia
4	modelagem
4	modelagem agrometeorologica
4	modelagem atmosferica
4	modelagem de sistemas
4	modelagem numerica
4	nutricao
4	ontologias
4	optoeletronica
4	organizacao editorial de jornais
4	otimizacao de sistemas
4	otimizacao multiobjetivo
4	padroes legislacao e fiscalizacao de alimentos
4	pedologia
4	planejamento ambiental
4	planejamento de sistemas de distribuicao
4	planejamento energetico
4	politica energetica regional e nacional
4	politica fiscal do brasil
4	processamento de dados astronomicos
4	processamento de imagem
4	processamento de imagens digitais
4	processamento de imagens e sinais
4	processamento paralelo
4	processos de separacao
4	programas de atendimento comunitario
4	propriedade intelectual
4	propriedades de particulas especificas e ressonancias
4	protecao de sistemas eletricos de potencia
4	qualidade de energia eletrica
4	quimica do estado condensado
4	radioastronomia
4	radionavegacao e radioastronomia
4	redes bayesianas
4	redes de sensores
4	relacoes do comercio politica comercial integracao economica
4	ressonancia magnetica
4	saude animal programas sanitarios
4	seguranca computacional
4	semantica
4	sistema de informacao geografica
4	sistema de informacoes geograficas
4	sistemas baseados em conhecimento
4	sistemas de tempo real
4	sistemas fuzzy
4	sistemas hibridos
4	sistemas hibridos e sistemas nao convencionais de armazenagem de energia
4	sistemas hipermidia
4	sistemas multiagente
4	tecnica de previsao urbana e regional
4	tecnologia de alimentos dieteticos e nutricionais
4	tecnologia de celulose e papel
4	tecnologia de informacao
4	tecnologia e problemas sanitarios de irrigacao
4	telemedicina
4	televisao digital
4	teoria do estado
4	teoria geral da economia
