
2	patologia experimental
2	pavimentos
2	petrologia
2	pirometalurgia
2	planejamento ambiental
2	planejamento e projetos da edificacao
2	plantas medicinais
2	pneumologia
2	politica e planejamento governamentais
2	problemas tecnologicos da fusao controlada
2	processamento de fala
2	processamento de video
2	processamento digital de imagem
2	processamento e analise digital de imagens
2	processamento e classificacao de imagens digitais
2	processos estocasticos
2	processos estocasticos especiais
2	processos markovianos
2	producao de ruminantes
2	producao de sementes
2	producao e tecnologai de sementes
2	producao grafica
2	programacao de condicoes de ensino
2	propagacao de plantas
2	propriedades de transportes de materia condensada nao eletronica
2	prospeccao tecnologica
2	qualidade do ar na producao animal
2	quimica bio inorganica
2	quimica de materiais
2	radioastronomia
2	radionavegacao e radioastronomia
2	reatores quimicos
2	recobrimentos
2	reconhecimento de fala
2	recuperacao de informacao na web
2	recuperacao de informacoes
2	recursos hidricos
2	redes de computadores e sistemas distribuidos
2	redes de comunicacao de dados
2	redes sem fio
2	redes sociais
2	relacoes agua madeira e secagem
2	residuos solidos domesticos e industriais
2	ressonancia magnetica
2	rodovias projeto e construcao
2	segmentacao de imagens
2	seguranca da informacao
2	semantica
2	sistemas agroflorestais
2	sistemas biometricos
2	sistemas colaborativos
2	sistemas de apoio a decisao
2	sistemas de informacao em saude
2	sistemas de informacao geograficos
2	sistemas distribuidos em larga escala
2	sistemas hibridos
2	sistemas hipermidia
2	sistemas multi agentes
2	sistemas multimidia
2	supercondutividade
2	tecnologia da informacao
2	tecnologia das bebidas
2	tecnologia de cosmeticos
2	telemedicina
2	teoria da informacao
2	teoria dos jogos
2	teoria dos mecanismos
2	teste de software
2	tomografia computadorizada
2	topologia algebrica
2	traducao automatica
2	transferencia de embrioes
2	transferencia de produtos agricolas
2	treinamento e reabilitacao
2	ultra sonografia
2	valor nutritivo de alimentos
2	visao por computador
2	zoologia geral
1	accounting based valuation models
1	acessibilidade
1	acondicionamento termico de instalacoes para producao animal em climas tropicais
1	acustica
1	acustica e vibracoes
1	adaptacao de cultivares
1	adaptacoes e evolucao do sistema circulatorio
1	adaptacoes e evolucao do sistema osteo muscular
1	adequacao ambiental
1	administracao da informacao
1	administracao de projetos
1	administracao de sistemas de informacao
1	administracao de sistemas educacionais
1	administracao de unidade de ensino em universidade estadual
1	administracao de unidades educativas
1	administracao e planejamento
1	administracao e planejamento de sistemas de informacao
1	administracao e terceiro setor
1	administracao em enfermagem
1	adsorcao de ions metalicos
1	adubacao
1	aerodinamica de aeronaves espaciais
1	aerogeofisica
1	afetividade na computacao
1	agentes computacionais inteligentes
1	agentes conversacionais incorporados
1	agentes infecciosos
1	agricultura irrigada
1	agroecologia
1	agrometeorologia
1	agua
1	ajustamento de observacoes
1	ajustamento de obsevacoes
1	alcool e acucar
1	alelopatia
1	algebra geometrica
1	algoritmo e estrutura de dados
1	algoritmos de clustering
1	algoritmos distribuidos
1	algoritmos evolucionarios
1	algoritmos evolutivos
1	algoritmos heuristicos e meta heuristicas
1	algoritmos paralelos
1	algoritmos paralelos e distribuidos
1	ambiencia animal e vegetal
1	ambientes virtuais de aprendizagem
1	ambiometria
1	analise clinica
1	analise de bacias
1	analise de combustiveis
1	analise de credito bancario
1	analise de demonstracoes financeiras e avaliacao de empresas
1	analise de formas
1	analise de imagens aplicada a genetica
1	analise de imagens de satelites sig e geoestatistica
1	analise de imagens em patologia
1	analise de imagens medicas
1	analise de imagens solares tiradas pelo satelite soho
1	analise de poluentes organicos persistentes
1	analise de risco
1	analise de sinais por wavelets
1	analise de sinais via transformada wavelet
1	analise de sistemas
1	analise de sistemas propulsores
1	analise de trafego de redes de comunicacoes
1	analise do discurso de linha francesa
1	analise documentaria
1	analise e classificacao de dados
1	analise e reconhecimento de documentos
1	analise e simulacao de sistemas
1	analise espacial
1	analise estatistica de experimentos
1	analise estatistica multivariada
1	analise experimental de estruturas
1	analise funcional
1	analise instrumental
1	analise multi escala
1	analise multivariada baseada em componentes principais e redes neurais artificiais
1	analise musical
1	analise por injecao em fluxo
1	analise quimica com imagens digitais
1	analise regional
1	analise sensorial
1	analise sensorial de alimentos
1	analise textual
1	anamnese neuro infantil
1	anatomia clinico cirurgica de equinos
1	anatomia dos animais domesticos
1	anatomia ecologica
1	anatomia floral
1	andrologia
1	andrologia animal
1	andrologia veterinaria
1	aneis planetarios
1	anestesiologia de grandes animais
1	anestesiologia veterinaria
1	animacao de fluidos
1	animacao por computador
1	ansiedade agressividade e medo na motricidade humana
1	ansiedade ansiedade social
1	antenas inteligentes
1	antiinflamatorios topicos
1	antropologia da familia
1	antropologia das emocoes
1	antropologia do envelhecimento
1	antropologia visual
1	apicultura
1	aplicacao de ferramentas quimiometricas em quimica analitica
1	aplicacao de metodos numericos a solucao de problemas inversos
1	aplicacao de radioisotopos
1	aplicacoes de processamento digital de sinais e imagens a medicina
1	aplicacoes em medicina
1	aplicacoes espaciais da energia nuclear
1	aplicacoes industriais e medicas das radiacoes
1	aplicacoes para web
1	aplicacoes web
1	aprendizado computacional
1	aprendizado de maquinas ou machine learning
1	aprendizado estatistico
1	aprendizado por maquina
1	aprendizagem automatica
1	aprendizagem computacional
1	aprendizagem robotica
1	aproveitamento de agua de chuva para fins nao potaveis
1	aproveitamento de energia
1	aquisicao da linguagem
1	aquisicao e processamento de sinais biomedicos
1	arborizacao de pastagens sistemas silvipastoris
1	arqueometria
1	arquitetura de computadores
1	arquiteturas auto adaptaveis
1	arquiteturas curriculares para educacao superior
1	arquiteturas de software
1	arquivo
1	arquivos permanente
1	arquivos pessoais
1	arranjo orquestral
1	arranjo produtivo local apl
1	arte educacao e inclusao social
1	arte publicitaria
1	arte rupestre
1	aspectos quantitativos relacionados a dinamica ruminal da fibra
1	assessoria de imprensa e estudos de propaganda
1	assistencia farmaceutica
1	astronomia dinamica
1	astronomia espacial
1	auto eficacia e auto imagem no esporte
1	automacao agricola
1	automacao analitica
1	automacao de bibliotecas
1	automacao de maquinas e sistemas agricolas
1	automacao de processos
1	automacao de processos de manufatura
1	automacao e controle de processos biotecnologicos
1	automacao e controle digital
1	automacao e informatica industrial
1	automacao e robotica
1	automacao em soldagem
1	automacao industrial
1	automacao pneutronica
1	automacao predial e residencial inteligente
1	automacao residencial
1	avaliacao da qualidade de cursos na modalidade a distancia
1	avaliacao de carcaca e julgamento
1	avaliacao de carcacas e qualidade da carne
1	avaliacao de cultivares de soja
1	avaliacao de desempenho
1	avaliacao de desempenho de sistemas
1	avaliacao de estoques pesqueiros de aguas interiores
1	avaliacao de grupos geneticos
